"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"30000","Montana state total","7","CA5N","703","443","        Electronics and appliance stores",53428,50454,51330,51424,51264,52987,56069,65536,55945,55049,57257,51193,49002,65002
"30000","Montana state total","7","CA5N","704","444","        Building material and garden equipment and supplies dealers",152758,163729,176164,193683,205444,226144,243086,235357,213154,211584,212398,212392,226738,236214
"30000","Montana state total","7","CA5N","705","445","        Food and beverage stores",207513,217978,226184,225421,229439,244168,258132,262240,267998,269304,277717,287722,298989,316204
"30000","Montana state total","7","CA5N","706","446","        Health and personal care stores",52346,57055,60042,64426,65633,72358,79104,82418,84415,90367,89737,89419,91556,92418
"30000","Montana state total","7","CA5N","707","447","        Gasoline stations",176525,178423,150058,150841,155235,155689,153664,152111,155771,167455,180010,203995,188299,201677
"30000","Montana state total","7","CA5N","708","448","        Clothing and clothing accessories stores",51231,53178,56801,60825,62827,67136,70948,67021,59775,61568,61000,64598,66283,66729
"30000","Montana state total","7","CA5N","709","451","        Sporting goods, hobby, musical instrument, and book stores",59370,63738,67363,72381,74838,77859,82278,84737,88977,93088,92972,89498,94562,101932
"30000","Montana state total","7","CA5N","711","452","        General merchandise stores",185006,214869,232934,244053,258019,272607,295162,308702,316587,313281,328343,329313,323852,330140
"30000","Montana state total","7","CA5N","712","453","        Miscellaneous store retailers",135007,140317,141099,145621,155097,168715,171279,159008,158498,161265,168686,186290,195194,207215
"30000","Montana state total","7","CA5N","713","454","        Nonstore retailers",46570,48592,46253,48632,52546,60253,68723,64463,61821,58593,68680,73649,66983,69978
"30000","Montana state total","7","CA5N","800","48-49","      Transportation and warehousing",716724,720220,749137,803617,844619,904546,914891,887796,863282,900291,1029375,1101705,1178616,1210250
"30000","Montana state total","7","CA5N","801","481","        Air transportation",29085,30681,31376,30938,32567,34693,39097,26382,20183,24412,27609,30111,33557,33894
"30000","Montana state total","7","CA5N","802","482","        Rail transportation",193601,185512,197835,217555,235856,249546,247628,261510,250905,252030,285712,"(D)","(D)","(D)"
"30000","Montana state total","7","CA5N","803","483","        Water transportation",113,"(L)",63,61,"(L)",152,271,284,141,173,"(L)",172,446,496
"30000","Montana state total","7","CA5N","804","484","        Truck transportation",329400,339524,345952,363825,369982,394340,389303,355404,340072,353962,429271,468601,521675,531415
