"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"49000","Utah state total","7","CA5N","401","236","        Construction of buildings",1138385,1110821,1079069,1154174,1321972,1631093,1734552,1543329,1262647,1234435,1228315,1518138,1618170,1765837
"49000","Utah state total","7","CA5N","402","237","        Heavy and civil engineering construction",476185,497299,442903,488926,556225,694214,813382,714562,625418,682241,713081,698718,687832,715541
"49000","Utah state total","7","CA5N","403","238","        Specialty trade contractors",2346005,2247635,2303195,2518807,2898346,3647150,3976147,3618173,3005994,2867493,2939509,3262415,3443750,3798419
"49000","Utah state total","7","CA5N","500","31-33","      Manufacturing",5924027,5598609,5709635,6119161,6395894,7001247,7608123,7974703,7239943,7284538,7672522,8056828,8372774,8644565
"49000","Utah state total","7","CA5N","510","321,327-339","        Durable goods manufacturing",4064587,3813703,3934464,4188702,4425337,4844006,5385934,5593959,4994659,4979369,5248751,5546576,5751729,5923672
"49000","Utah state total","7","CA5N","511","321","          Wood product manufacturing",77004,78174,89783,98611,113991,138990,167932,145514,82786,"(D)","(D)",75786,87465,97670
"49000","Utah state total","7","CA5N","512","327","          Nonmetallic mineral product manufacturing",213748,200428,210291,228493,258761,312620,363687,346414,278769,264814,283946,301598,310039,328083
"49000","Utah state total","7","CA5N","513","331","          Primary metal manufacturing",291783,203174,189453,205906,221778,248751,270576,323666,255132,280323,324140,352411,356903,343290
"49000","Utah state total","7","CA5N","514","332","          Fabricated metal product manufacturing",478224,469632,468332,506604,561646,624974,656915,698081,642603,630681,664376,737916,768603,791030
"49000","Utah state total","7","CA5N","515","333","          Machinery manufacturing",305576,288786,278414,279689,312848,342225,372569,397809,366489,360958,381478,381839,394539,413019
"49000","Utah state total","7","CA5N","516","334","          Computer and electronic product manufacturing",896119,742327,701194,732478,737434,804414,1010550,1111863,1032057,1118910,1181845,1279446,1261426,1212890
"49000","Utah state total","7","CA5N","517","335","          Electrical equipment, appliance, and component manufacturing",55198,55754,56399,62862,70482,79943,94293,105569,99042,105699,116011,131163,144637,170148
"49000","Utah state total","7","CA5N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",321972,334386,354767
"49000","Utah state total","7","CA5N","519","3364-3369","          Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",685264,648839,664455,702702,736410
"49000","Utah state total","7","CA5N","521","337","          Furniture and related product manufacturing",248202,261430,267654,291677,307530,352161,383690,347561,241342,216246,223038,216869,228174,239828
"49000","Utah state total","7","CA5N","522","339","          Miscellaneous manufacturing",640740,687954,827946,866382,902079,926983,968228,1011760,958364,978432,1047703,1083121,1162855,1236537
"49000","Utah state total","7","CA5N","530","311-316,322-326","        Nondurable goods manufacturing",1859440,1784906,1775171,1930459,1970557,2157241,2222189,2380744,2245284,2305169,2423771,2510252,2621045,2720893
"49000","Utah state total","7","CA5N","531","311","          Food manufacturing",482836,545033,562020,589979,579806,593700,645302,726231,740913,747502,794168,829629,849353,896594
"49000","Utah state total","7","CA5N","532","312","          Beverage and tobacco product manufacturing",26179,25153,26114,27919,28684,32058,36020,37875,39666,43587,45414,51795,51675,49730
"49000","Utah state total","7","CA5N","533","313","          Textile mills",8309,6455,6641,7445,8566,10738,14414,12532,10154,13659,15368,17127,15354,17012
"49000","Utah state total","7","CA5N","534","314","          Textile product mills",24851,23563,24033,27393,30601,32990,33198,35031,30252,29644,28913,32232,36143,37134
"49000","Utah state total","7","CA5N","535","315","          Apparel manufacturing",21714,23088,18933,19496,17608,18558,16421,16732,16262,15468,14946,18330,18591,20655
"49000","Utah state total","7","CA5N","536","316","          Leather and allied product manufacturing",5355,5315,5607,5046,5322,6126,5473,4886,4557,5311,5192,5814,6744,7557
"49000","Utah state total","7","CA5N","537","322","          Paper manufacturing",123692,129770,133972,142156,142913,152435,156951,162462,165971,170599,183024,184216,201560,197877
"49000","Utah state total","7","CA5N","538","323","          Printing and related support activities",277425,266290,271155,288795,288869,318488,314640,309950,266508,259123,262913,249644,252163,260633
"49000","Utah state total","7","CA5N","539","324","          Petroleum and coal products manufacturing",140775,96364,112586,134161,167998,245727,237828,247558,188846,191924,237757,250541,251025,259526
"49000","Utah state total","7","CA5N","541","325","          Chemical manufacturing",623019,540974,474969,536039,529584,552956,556512,620886,596481,630044,622054,640100,679359,711760
"49000","Utah state total","7","CA5N","542","326","          Plastics and rubber products manufacturing",125285,122901,139141,152030,170606,193465,205430,206601,185674,198308,214022,230824,259078,262415
"49000","Utah state total","7","CA5N","600","42","      Wholesale trade",2151734,2156710,2185290,2390559,2663552,2999078,3344969,3490486,3281031,3305350,3523172,3697119,3920138,3971920
"49000","Utah state total","7","CA5N","700","44-45","      Retail trade",3645662,3788627,3970002,4292239,4566528,5162351,5597564,5426702,5216470,5226882,5416395,5877658,6245965,6540456
"49000","Utah state total","7","CA5N","701","441","        Motor vehicle and parts dealers",744459,782920,804197,862203,923734,1035862,1126459,1057417,932883,934588,1017747,1129988,1255066,1309645
"49000","Utah state total","7","CA5N","702","442","        Furniture and home furnishings stores",172720,173612,171316,181439,193709,218018,242937,224359,188558,178955,178215,190245,206771,219592
"49000","Utah state total","7","CA5N","703","443","        Electronics and appliance stores",170323,178262,165318,175361,187770,220421,238909,241364,224190,272977,297060,322146,330674,321079
"49000","Utah state total","7","CA5N","704","444","        Building material and garden equipment and supplies dealers",344764,356563,368491,405882,452091,522754,572499,523295,448736,414027,412833,449384,472290,498589
"49000","Utah state total","7","CA5N","705","445","        Food and beverage stores",526733,528159,541527,567168,579042,622716,661209,705537,693712,681535,648774,673107,690961,725080
"49000","Utah state total","7","CA5N","706","446","        Health and personal care stores",153485,166210,192016,218995,224900,255787,267800,277758,287307,303594,284143,319484,358630,388008
"49000","Utah state total","7","CA5N","707","447","        Gasoline stations",230448,236350,263373,305126,349418,426693,425269,359570,335492,308909,283516,289102,282287,294830
"49000","Utah state total","7","CA5N","708","448","        Clothing and clothing accessories stores",177182,191306,201376,210591,223951,250874,268344,258385,252727,241324,245845,277292,298897,294396
"49000","Utah state total","7","CA5N","709","451","        Sporting goods, hobby, musical instrument, and book stores",189134,186513,179228,182716,188594,209969,222749,224494,212492,195527,207918,225800,244176,252767
"49000","Utah state total","7","CA5N","711","452","        General merchandise stores",470698,520359,562878,621882,646969,704447,731723,759554,785815,779288,826244,836567,841844,853698
"49000","Utah state total","7","CA5N","712","453","        Miscellaneous store retailers",238316,253765,287059,301524,295757,316726,326442,311516,303401,319237,263880,277683,288853,308335
"49000","Utah state total","7","CA5N","713","454","        Nonstore retailers",227400,214608,233223,259352,300593,378084,513224,483453,551157,596921,750220,886860,975516,1074437
"49000","Utah state total","7","CA5N","800","48-49","      Transportation and warehousing",2118340,2149336,2183744,2351184,2481840,2619258,2981986,2775256,2601834,2608772,2827285,2979259,3148136,3245114
"49000","Utah state total","7","CA5N","801","481","        Air transportation",450333,485256,462207,469928,471356,434367,673013,475745,419722,469849,523816,513518,550882,549752
"49000","Utah state total","7","CA5N","802","482","        Rail transportation",162239,160167,162516,181339,192294,191644,187144,198544,"(D)",162973,172281,"(D)","(D)",181498
"49000","Utah state total","7","CA5N","803","483","        Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"49000","Utah state total","7","CA5N","804","484","        Truck transportation",884300,852090,883938,953217,1029496,1154533,1224350,1210699,1142803,1100297,1213017,1297229,1355580,1398297
"49000","Utah state total","7","CA5N","805","485","        Transit and ground passenger transportation",75220,76406,64216,62389,63313,72515,74425,72259,68698,68297,76635,78857,91033,91088
"49000","Utah state total","7","CA5N","806","486","        Pipeline transportation",19953,25034,31009,33414,34819,32997,34800,41748,43494,43900,47874,46603,48021,50160
"49000","Utah state total","7","CA5N","807","487","        Scenic and sightseeing transportation",6867,6502,6153,6804,8220,10794,"(D)","(D)",9562,"(D)","(D)",12710,11584,"(D)"
"49000","Utah state total","7","CA5N","808","488","        Support activities for transportation",149833,182325,200340,230101,212301,224611,225457,214863,185707,183234,206138,238528,284084,322418
"49000","Utah state total","7","CA5N","809","492","        Couriers and messengers","(D)","(D)","(D)","(D)","(D)","(D)",227877,234665,231584,231249,238158,248040,261362,253910
"49000","Utah state total","7","CA5N","811","493","        Warehousing and storage",203169,194769,199748,218431,264090,286398,322430,314076,327881,338015,336252,356628,369230,384561
"49000","Utah state total","7","CA5N","900","51","      Information",1664478,1601815,1650423,1762896,1950354,1944530,1957808,2024355,1981199,1970743,2148174,2378402,2527863,2721786
"49000","Utah state total","7","CA5N","901","511","        Publishing industries (except Internet)",570897,538755,567357,598181,722928,659215,718524,708962,685409,685595,738051,896499,970787,1128600
"49000","Utah state total","7","CA5N","902","512","        Motion picture and sound recording industries",123537,110988,119680,105742,104622,111462,102315,108437,119275,107097,107685,127853,155463,158221
"49000","Utah state total","7","CA5N","903","515","        Broadcasting (except Internet)",212945,257178,254747,285793,279263,284244,309824,342977,297717,226534,212791,222610,227174,245923
"49000","Utah state total","7","CA5N","904","516","        Internet publishing and broadcasting 8/",50618,50037,48567,49817,53573,58189,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"49000","Utah state total","7","CA5N","905","517","        Telecommunications",356403,333683,320650,353263,371006,379943,354843,347502,347610,334476,355661,418852,452993,489245
"49000","Utah state total","7","CA5N","906","518","        Data processing, hosting, and related services",334425,289386,312934,341192,392531,416817,303514,340860,393773,453086,534593,450788,443335,442585
"49000","Utah state total","7","CA5N","907","519","        Other information services 8/",15653,21788,26488,28908,26431,34660,168788,175617,137415,163955,199393,261800,278111,257212
"49000","Utah state total","7","CA5N","1000","52","      Finance and insurance",2867436,2893399,2980127,3119467,3394678,3799486,4171686,3933249,4222567,4324851,4251787,4818845,4900796,5246885
"49000","Utah state total","7","CA5N","1001","521","        Monetary Authorities-central bank","(D)","(D)","(D)","(D)",10524,10170,12882,11162,10558,9709,9889,10190,11328,"(D)"
"49000","Utah state total","7","CA5N","1002","522","        Credit intermediation and related activities",1333879,1399319,1495874,1512518,1681997,1927551,2160400,2064283,2158067,2122204,1979256,2446143,2363534,2431426
"49000","Utah state total","7","CA5N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",604842,537642,523393,583849,560970,662256,632398,487765,842114,954865,938635,947811,989608,1126940
"49000","Utah state total","7","CA5N","1004","524","        Insurance carriers and related activities",781626,858989,900379,959833,1066390,1140814,1214868,1218402,1178375,1158637,1238831,1320414,1394889,1461497
"49000","Utah state total","7","CA5N","1005","525","        Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)",74797,58695,151138,151637,33453,79436,85176,94287,141437,"(D)"
"49000","Utah state total","7","CA5N","1100","53","      Real estate and rental and leasing",951487,992485,1006301,1062836,1183327,1347250,1225611,1293971,1231275,1259235,1514350,1641370,2200721,2342829
"49000","Utah state total","7","CA5N","1101","531","        Real estate",651649,674614,698456,754915,878293,981618,819801,795794,791376,826727,1040539,1069798,1541925,1598985
"49000","Utah state total","7","CA5N","1102","532","        Rental and leasing services",291116,306774,296100,295611,290948,350807,391065,485061,428158,421119,462334,560372,646085,728034
"49000","Utah state total","7","CA5N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",8722,11097,11745,12310,14086,14825,14745,13116,11741,11389,11477,11200,12711,15810
"49000","Utah state total","7","CA5N","1200","54","      Professional, scientific, and technical services",3419068,3365426,3502315,3741899,4150406,4866572,5443406,5992067,5662868,5572526,6086982,6527469,7027203,7683057
"49000","Utah state total","7","CA5N","1300","55","      Management of companies and enterprises",1290139,1219106,1150809,1164577,1197128,1378628,1480565,1490233,1531957,1509134,1533421,1666285,1711011,1734777
"49000","Utah state total","7","CA5N","1400","56","      Administrative and support and waste management and remediation services",1690888,1700263,1704662,1946131,2132640,2464402,2687123,2697747,2497906,2600772,2835647,3034478,3319673,3483683
"49000","Utah state total","7","CA5N","1401","561","        Administrative and support services",1567045,1561784,1558652,1786179,1953332,2260014,2464793,2474714,2250833,2351113,2575060,2773556,3065293,3254732
"49000","Utah state total","7","CA5N","1402","562","        Waste management and remediation services",123843,138479,146010,159952,179308,204388,222330,223033,247073,249659,260587,260922,254380,228951
"49000","Utah state total","7","CA5N","1500","61","      Educational services",685261,760811,780174,869712,952790,1082920,1163776,1247450,1315880,1401872,1483829,1571672,1657220,1777576
"49000","Utah state total","7","CA5N","1600","62","      Health care and social assistance",3366460,3633438,3853495,4179841,4502327,5027143,5307897,5741760,6043198,6210099,6465014,6697615,7159448,7343602
"49000","Utah state total","7","CA5N","1601","621","        Ambulatory health care services",1768778,1903785,1967734,2125645,2302718,2620058,2726626,2953110,3080792,3196756,3350734,3509210,3763145,3804580
"49000","Utah state total","7","CA5N","1602","622","        Hospitals",980176,1054250,1143448,1233544,1311704,1403769,1520256,1659640,1810751,1832744,1906624,1970198,2088195,2160420
"49000","Utah state total","7","CA5N","1603","623","        Nursing and residential care facilities",338442,370759,406846,448462,480736,550312,588518,639177,663888,676113,701709,714404,754311,790738
"49000","Utah state total","7","CA5N","1604","624","        Social assistance",279064,304644,335467,372190,407169,453004,472497,489833,487767,504486,505947,503803,553797,587864
"49000","Utah state total","7","CA5N","1700","71","      Arts, entertainment, and recreation",428948,544404,428943,453636,474800,536817,566587,555528,552880,569790,594327,652348,736319,761146
"49000","Utah state total","7","CA5N","1701","711","        Performing arts, spectator sports, and related industries",186503,300369,184191,194050,206470,235490,255815,257015,269810,269393,269940,303675,341318,351566
"49000","Utah state total","7","CA5N","1702","712","        Museums, historical sites, and similar institutions",16800,16880,14624,15876,17861,19547,21634,23307,24154,24034,24159,26512,29245,33065
"49000","Utah state total","7","CA5N","1703","713","        Amusement, gambling, and recreation industries",225645,227155,230128,243710,250469,281780,289138,275206,258916,276363,300228,322161,365756,376515
"49000","Utah state total","7","CA5N","1800","72","      Accommodation and food services",1352429,1425213,1440951,1527218,1604949,1776576,1900489,1999939,1894433,1924151,2064102,2242232,2356165,2517968
"49000","Utah state total","7","CA5N","1801","721","        Accommodation",372096,391178,381208,396993,417674,458969,487785,543532,469743,487545,529167,559427,599408,641099
"49000","Utah state total","7","CA5N","1802","722","        Food services and drinking places",980333,1034035,1059743,1130225,1187275,1317607,1412704,1456407,1424690,1436606,1534935,1682805,1756757,1876869
"49000","Utah state total","7","CA5N","1900","81","      Other services (except public administration)",2219890,2511279,2558985,2689149,2775420,3029757,3124128,3194711,3266775,3317056,3443292,3777202,3905154,4118226
"49000","Utah state total","7","CA5N","1901","811","        Repair and maintenance",667655,734968,674754,714413,782736,894653,905935,873418,831205,831315,864334,958658,1047976,1104182
"49000","Utah state total","7","CA5N","1902","812","        Personal and laundry services",416160,462056,473377,522145,587236,685630,712518,667106,664715,697940,727138,817141,843878,891635
"49000","Utah state total","7","CA5N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",1084048,1263858,1356045,1394668,1347921,1388806,1440951,1586912,1710944,1734814,1794681,1925918,1934322,2031919
"49000","Utah state total","7","CA5N","1904","814","        Private households",52027,50397,54809,57923,57527,60668,64724,67275,59911,52987,57139,75485,78978,90490
"49000","Utah state total","7","CA5N","2000","...","    Government and government enterprises",8807710,9418657,9937935,10600214,11183437,11740384,12333194,12920449,13378646,13926784,14312136,14268737,14323879,14675485
"49000","Utah state total","7","CA5N","2001","...","      Federal, civilian",1976260,2196975,2322995,2417543,2593390,2691653,2817193,2817705,2930280,3099876,3233571,3205755,3127049,3232485
"49000","Utah state total","7","CA5N","2002","...","      Military",409041,531029,672226,698756,778760,752811,752327,785063,858681,860912,818419,785046,758348,732974
"49000","Utah state total","7","CA5N","2010","...","      State and local",6422409,6690653,6942714,7483915,7811287,8295920,8763674,9317681,9589685,9965996,10260146,10277936,10438482,10710026
"49000","Utah state total","7","CA5N","2011","...","        State government",2738541,2828984,2932790,3220800,3341603,3585188,3752452,3959413,4058327,4252368,4384990,4513464,4585726,4764548
"49000","Utah state total","7","CA5N","2012","...","        Local government",3683868,3861669,4009924,4263115,4469684,4710732,5011222,5358268,5531358,5713628,5875156,5764472,5852756,5945478
"49001","Beaver, UT","7","CA5N","10","...","Personal income",149955,135492,133004,158950,161931,146441,161435,167661,186218,184607,194455,196731,228986,236617
"49001","Beaver, UT","7","CA5N","20","...","Population (persons) 2/",5999,6058,6039,6077,6192,6281,6266,6413,6552,6640,6521,6486,6462,6461
"49001","Beaver, UT","7","CA5N","30","...","Per capita personal income (dollars)",24997,22366,22024,26156,26152,23315,25764,26144,28422,27802,29820,30332,35436,36622
"49001","Beaver, UT","7","CA5N","35","...","Earnings by place of work",114729,101864,99128,125940,127651,109305,116113,120151,135829,131205,137274,137138,170940,175049
"49001","Beaver, UT","7","CA5N","36","...","  less: Contributions for government social insurance 3/",9509,9969,10644,11779,12505,13252,14422,14822,16218,14384,14160,13991,18359,17348
"49001","Beaver, UT","7","CA5N","37","...","    Employee and self-employed contributions for government social insurance",4004,4252,4479,4915,5318,5806,6263,6476,7142,6618,5725,5692,8263,8090
"49001","Beaver, UT","7","CA5N","38","...","    Employer contributions for government social insurance",5505,5717,6165,6864,7187,7446,8159,8346,9076,7766,8435,8299,10096,9258
"49001","Beaver, UT","7","CA5N","42","...","  plus: Adjustment for residence 4/",-209,-222,-216,-222,-227,-221,-227,-214,-811,-568,-669,-344,-935,-482
"49001","Beaver, UT","7","CA5N","45","...","  equals: Net earnings by place of residence",105011,91673,88268,113939,114919,95832,101464,105115,118800,116253,122445,122803,151646,157219
"49001","Beaver, UT","7","CA5N","46","...","  plus: Dividends, interest, and rent 5/",21540,19220,19055,18346,19160,20112,26396,27118,28121,26662,29516,31649,32924,33991
"49001","Beaver, UT","7","CA5N","47","...","  plus: Personal current transfer receipts",23404,24599,25681,26665,27852,30497,33575,35428,39297,41692,42494,42279,44416,45407
"49001","Beaver, UT","7","CA5N","50","...","  Wages and salaries",56172,62312,63297,68159,74828,77746,87088,88836,99679,88320,94638,96658,112597,108876
"49001","Beaver, UT","7","CA5N","60","...","  Supplements to wages and salaries",15293,15962,17186,19649,20787,22401,24741,25599,27154,25585,27034,26574,31331,29093
"49001","Beaver, UT","7","CA5N","61","...","    Employer contributions for employee pension and insurance funds 6/",9788,10245,11021,12785,13600,14955,16582,17253,18078,17819,18599,18275,21235,19835
"49001","Beaver, UT","7","CA5N","62","...","    Employer contributions for government social insurance",5505,5717,6165,6864,7187,7446,8159,8346,9076,7766,8435,8299,10096,9258
"49001","Beaver, UT","7","CA5N","70","...","  Proprietors' income 7/",43264,23590,18645,38132,32036,9158,4284,5716,8996,17300,15602,13906,27012,37080
"49001","Beaver, UT","7","CA5N","71","...","    Farm proprietors' income",36698,16116,10960,29652,22463,-2785,-6698,-3964,-125,8351,5976,3043,13530,22625
"49001","Beaver, UT","7","CA5N","72","...","    Nonfarm proprietors' income",6566,7474,7685,8480,9573,11943,10982,9680,9121,8949,9626,10863,13482,14455
"49001","Beaver, UT","7","CA5N","81","111-112","  Farm earnings",51328,34189,27659,47996,43748,18245,18552,19764,25146,29971,26688,26814,40569,49882
"49001","Beaver, UT","7","CA5N","82","...","  Nonfarm earnings",63401,67675,71469,77944,83903,91060,97561,100387,110683,101234,110586,110324,130371,125167
"49001","Beaver, UT","7","CA5N","90","113-814","    Private nonfarm earnings",41400,43840,47671,52414,57066,62828,66930,68559,77106,65663,75059,75603,93564,89048
"49001","Beaver, UT","7","CA5N","100","113-115","      Forestry, fishing, and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"49001","Beaver, UT","7","CA5N","101","113","        Forestry and logging",0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)"
"49001","Beaver, UT","7","CA5N","102","114","        Fishing, hunting and trapping","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)"
"49001","Beaver, UT","7","CA5N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"49001","Beaver, UT","7","CA5N","200","21","      Mining, quarrying, and oil and gas extraction",1447,1539,"(D)","(D)","(D)","(D)",3396,5006,7236,2293,2063,"(D)",14665,16000
"49001","Beaver, UT","7","CA5N","201","211","        Oil and gas extraction","(L)",0,"(L)","(L)","(L)","(L)","(L)",59,"(L)","(L)","(L)",108,1464,1578
"49001","Beaver, UT","7","CA5N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)","(D)","(D)","(D)",3362,4861,7215,2259,2013,"(D)",13187,14406
"49001","Beaver, UT","7","CA5N","203","213","        Support activities for mining","(D)","(D)","(L)","(L)","(L)","(L)","(L)",86,"(L)","(L)","(L)","(L)","(L)","(L)"
"49001","Beaver, UT","7","CA5N","300","22","      Utilities",3036,3226,3414,3183,3072,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",6243,6113
"49001","Beaver, UT","7","CA5N","400","23","      Construction",3588,4167,4574,4925,4748,6620,7545,7759,15092,7787,13491,6306,13075,6499
"49001","Beaver, UT","7","CA5N","401","236","        Construction of buildings",1355,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",1729,"(D)",1862,"(D)",8888,2661
"49001","Beaver, UT","7","CA5N","402","237","        Heavy and civil engineering construction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",9133,"(D)",8568,"(D)","(D)","(D)"
"49001","Beaver, UT","7","CA5N","403","238","        Specialty trade contractors","(D)",1882,"(D)","(D)",2191,3150,3976,3941,4230,"(D)",3061,3296,"(D)","(D)"
"49001","Beaver, UT","7","CA5N","500","31-33","      Manufacturing",3306,3250,3362,3410,4099,3414,5271,4490,3156,2902,3248,3660,5090,5318
"49001","Beaver, UT","7","CA5N","510","321,327-339","        Durable goods manufacturing",1561,1219,951,942,930,1307,2066,1586,"(D)",626,567,669,990,917
"49001","Beaver, UT","7","CA5N","511","321","          Wood product manufacturing","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"49001","Beaver, UT","7","CA5N","512","327","          Nonmetallic mineral product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0
