"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"33000","New Hampshire state total","1","CA5N","510","321,327-339","        Durable goods manufacturing",4228971,3821919,3772426,4025517,4161681,4341067,4552829,4519432,4088343,4148914,4260809,4207842,4244939,4334403
"33000","New Hampshire state total","1","CA5N","511","321","          Wood product manufacturing",135088,136012,129435,132943,142260,138885,125850,115105,92480,87111,85996,85249,98288,107659
"33000","New Hampshire state total","1","CA5N","512","327","          Nonmetallic mineral product manufacturing",131041,133885,140005,153090,163859,164698,163170,152189,123449,123662,131424,130676,121001,119590
"33000","New Hampshire state total","1","CA5N","513","331","          Primary metal manufacturing",149197,139975,150447,157931,176953,177588,180103,190753,166718,164567,180481,177694,160248,156839
"33000","New Hampshire state total","1","CA5N","514","332","          Fabricated metal product manufacturing",635472,570991,561410,597803,628913,643764,668322,706452,666209,684288,730777,773971,808956,822197
"33000","New Hampshire state total","1","CA5N","515","333","          Machinery manufacturing",499169,463404,447724,468555,503590,594860,636789,660494,612681,668977,644466,626469,657184,667962
"33000","New Hampshire state total","1","CA5N","516","334","          Computer and electronic product manufacturing",1820481,1568993,1531864,1661787,1667504,1725580,1821349,1787114,1598411,1600024,1593395,1567362,1541700,1564020
"33000","New Hampshire state total","1","CA5N","517","335","          Electrical equipment, appliance, and component manufacturing",352639,299071,278758,296744,302935,332607,379343,361814,320067,310723,310274,324607,323953,333778
"33000","New Hampshire state total","1","CA5N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)",54725,37228,31487,20313,23012,23181,25401,"(D)","(D)","(D)"
"33000","New Hampshire state total","1","CA5N","519","3364-3369","          Other transportation equipment manufacturing","(D)","(D)","(D)","(D)",99948,107351,116541,123306,124488,115651,121547,"(D)","(D)","(D)"
"33000","New Hampshire state total","1","CA5N","521","337","          Furniture and related product manufacturing",59251,58497,59494,60806,58867,61044,64297,62193,47796,46475,48182,48112,52463,57053
"33000","New Hampshire state total","1","CA5N","522","339","          Miscellaneous manufacturing",280824,304201,327903,339423,362127,357462,365578,339699,313032,324255,388866,319383,318250,326451
"33000","New Hampshire state total","1","CA5N","530","311-316,322-326","        Nondurable goods manufacturing",1225366,1130756,1143676,1127786,1105085,1123555,1133308,1119544,1035214,1042185,1069627,1107330,1172117,1229799
"33000","New Hampshire state total","1","CA5N","531","311","          Food manufacturing",93667,95473,101719,95077,97951,110174,119695,132276,129941,134331,139957,142076,153237,166300
"33000","New Hampshire state total","1","CA5N","532","312","          Beverage and tobacco product manufacturing",64512,64715,71486,64644,62613,60091,61771,69234,57351,55310,55197,60492,60017,63968
"33000","New Hampshire state total","1","CA5N","533","313","          Textile mills",99024,92258,79486,81533,78255,78795,84367,90540,80571,91591,101323,115238,127776,134886
"33000","New Hampshire state total","1","CA5N","534","314","          Textile product mills",9084,6823,4721,7649,9900,8496,10842,10623,7351,10746,9311,16914,16838,17081
"33000","New Hampshire state total","1","CA5N","535","315","          Apparel manufacturing",21397,22055,22193,23648,26988,24090,21369,27054,22673,22516,23574,24326,25455,28496
"33000","New Hampshire state total","1","CA5N","536","316","          Leather and allied product manufacturing",44418,35230,26602,19880,16628,14364,12808,8917,7859,8118,7662,7241,8018,12488
"33000","New Hampshire state total","1","CA5N","537","322","          Paper manufacturing",192661,170380,182662,171630,163583,142263,127332,107864,92583,88377,81222,85047,87547,79463
"33000","New Hampshire state total","1","CA5N","538","323","          Printing and related support activities",190968,185038,176813,177381,176500,171094,171622,167037,147389,129319,134494,135932,134776,148329
"33000","New Hampshire state total","1","CA5N","539","324","          Petroleum and coal products manufacturing",15311,14083,16996,14373,15829,19141,19101,20533,22319,23993,23971,26517,29919,26863
"33000","New Hampshire state total","1","CA5N","541","325","          Chemical manufacturing",127309,131703,138680,134104,139341,153816,172391,187479,161405,156679,175502,174749,180858,186281
"33000","New Hampshire state total","1","CA5N","542","326","          Plastics and rubber products manufacturing",367015,312998,322318,337867,317497,341231,332010,297987,305772,321205,317414,318798,347676,365644
