"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"25009","Essex, MA","1","CA1","1","...","Personal income (thousands of dollars)",2716314,2858449,3036834,3261014,3556491,3847262,4134857,4460331,4873399,5451223,6119625,7072498,7915456,8624890,9383982,10588587,11457748,12308352,13124880,14256345,14882922,15265011,15510083,16287187,17059254,17997496,19025074,20322284,21640398,23056504,24436886,27566667,28626267,28769756,29652029,30465061,31789845,34340042,35701874,36797137,35940746,37403596,39680921,41306828,41369069,43262792
"25009","Essex, MA","1","CA1","2","...","Population (persons) 1/",633984,639133,645135,644105,648026,633241,628268,626901,625934,631055,633081,635241,639985,642680,644550,651967,657698,659954,662159,664523,669021,671009,672092,673939,677975,682837,689315,697136,705491,713330,718629,725025,730206,732232,731544,729783,728877,729455,730664,734361,739086,745478,751550,756763,764093,769091
"25009","Essex, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",4285,4472,4707,5063,5488,6076,6581,7115,7786,8638,9666,11134,12368,13420,14559,16241,17421,18650,19821,21454,22246,22749,23077,24167,25162,26357,27600,29151,30674,32322,34005,38022,39203,39290,40533,41745,43615,47076,48862,50108,48629,50174,52799,54584,54141,56252
"25011","Franklin, MA","1","CA1","1","...","Personal income (thousands of dollars)",215069,229856,244513,267284,295989,325353,356256,384540,415914,461043,520653,581455,643176,711406,768146,849756,904112,982567,1075528,1183963,1263378,1315168,1340137,1381036,1435098,1516297,1598604,1678019,1786792,1866699,1930781,2052326,2152413,2187717,2252846,2394571,2434000,2534868,2665775,2772315,2762360,2804314,2947510,3066761,3097729,3195058
"25011","Franklin, MA","1","CA1","2","...","Population (persons) 1/",58967,59409,59838,59648,61486,63526,64160,62298,63012,63752,64623,64225,63714,62980,63467,63823,64129,64989,66391,67979,69658,70291,70678,70885,71012,71138,71414,71650,71404,71253,71450,71471,71557,71761,71837,71875,71879,71708,71577,71571,71392,71317,71624,71544,71155,70862
"25011","Franklin, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",3647,3869,4086,4481,4814,5122,5553,6173,6601,7232,8057,9053,10095,11296,12103,13314,14098,15119,16200,17417,18137,18710,18961,19483,20209,21315,22385,23420,25024,26198,27023,28716,30080,30486,31361,33316,33862,35350,37243,38735,38693,39322,41153,42865,43535,45088
"25013","Hampden, MA","1","CA1","1","...","Personal income (thousands of dollars)",1795606,1903183,2007820,2156150,2343330,2509981,2746646,2895938,3164033,3492985,3884981,4337673,4742008,5117067,5450606,6026021,6434701,6880925,7445866,8120727,8799132,8894015,9059321,9263266,9462279,9835634,10248049,10626672,11147931,11442815,11919283,12710197,13345956,13746045,14155869,14622383,15242961,16010252,16689931,17504020,17570275,17912851,18709896,19547901,19666040,20321297
"25013","Hampden, MA","1","CA1","2","...","Population (persons) 1/",456530,459785,458885,458983,457999,459721,457052,453498,451750,446247,444059,443610,444951,440975,440467,441614,441973,442785,448085,453357,456497,456940,456677,455705,455530,454787,453491,452809,453772,454758,455391,456533,456557,458780,460673,460841,461147,461408,461434,462053,462777,464160,465963,466539,467414,468161
"25013","Hampden, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",3933,4139,4375,4698,5116,5460,6009,6386,7004,7827,8749,9778,10657,11604,12375,13645,14559,15540,16617,17912,19275,19464,19837,20327,20772,21627,22598,23468,24567,25162,26174,27841,29232,29962,30729,31730,33054,34699,36170,37883,37967,38592,40153,41900,42074,43407
"25015","Hampshire, MA","1","CA1","1","...","Personal income (thousands of dollars)",445892,478613,517520,564687,625191,681126,738705,806876,883036,980620,1100756,1237927,1376089,1504350,1628057,1810091,1951194,2095200,2300142,2509006,2683590,2712985,2776517,2908869,3016262,3172300,3313162,3503465,3644004,3850738,3957822,4251221,4407376,4559501,4742605,4939480,5126129,5356373,5612286,5826945,5801401,5934987,6258150,6648413,6639472,6838218
