"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"08000","Colorado state total","7","CA5N","510","321,327-339","        Durable goods manufacturing",7964270,7542670,7063485,7346093,7557375,7730646,7777104,7747467,6954125,6984734,7367892,7659731,7660109,8105441
"08000","Colorado state total","7","CA5N","511","321","          Wood product manufacturing",196503,189605,195829,230899,248439,262877,257933,230880,157147,134500,133367,146530,164934,180553
"08000","Colorado state total","7","CA5N","512","327","          Nonmetallic mineral product manufacturing",557490,535100,506666,527351,548356,588502,603811,587811,445267,453611,449925,485835,496797,540120
"08000","Colorado state total","7","CA5N","513","331","          Primary metal manufacturing",104908,113704,109032,192902,162347,170496,187322,237437,103350,133069,222618,195320,156741,149634
"08000","Colorado state total","7","CA5N","514","332","          Fabricated metal product manufacturing",843274,812934,772368,813713,803759,841416,880587,896010,783140,759698,824520,884315,948269,1023768
"08000","Colorado state total","7","CA5N","515","333","          Machinery manufacturing",574519,544225,511328,539424,571499,611088,682548,749397,732329,743416,831753,897323,888856,948164
"08000","Colorado state total","7","CA5N","516","334","          Computer and electronic product manufacturing",3795654,3496920,3037293,2989886,3019039,2943295,2796474,2641456,2459048,2514578,2612153,2726539,2559092,2662165
"08000","Colorado state total","7","CA5N","517","335","          Electrical equipment, appliance, and component manufacturing",160347,142456,140964,144873,136604,146619,135266,137600,128363,145782,162767,202645,203112,198496
"08000","Colorado state total","7","CA5N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)",143308,140963,117771,128067,117847,"(D)",113236,102835,99960,105167,111829,114500,122849
"08000","Colorado state total","7","CA5N","519","3364-3369","          Other transportation equipment manufacturing","(D)",697238,735118,822196,905928,907477,"(D)",911577,921134,915873,923206,916588,984524,1060095
"08000","Colorado state total","7","CA5N","521","337","          Furniture and related product manufacturing",316815,314992,317038,324038,342776,351028,371015,365940,286365,258121,254386,267931,284073,315791
"08000","Colorado state total","7","CA5N","522","339","          Miscellaneous manufacturing",552861,552188,596886,643040,690561,790001,804618,876123,835147,826126,848030,824876,859211,903806
"08000","Colorado state total","7","CA5N","530","311-316,322-326","        Nondurable goods manufacturing",3306673,3109665,3091135,3076780,3136943,3182955,3096401,3391471,3185920,3151115,3319755,3374298,3442180,3760551
"08000","Colorado state total","7","CA5N","531","311","          Food manufacturing",772695,785443,778636,814177,794770,833444,881875,967972,1044843,1017566,997649,1035438,1086253,1182226
"08000","Colorado state total","7","CA5N","532","312","          Beverage and tobacco product manufacturing",830907,710149,654902,603049,569561,502705,442083,559608,473477,470854,457509,469824,487729,524882
"08000","Colorado state total","7","CA5N","533","313","          Textile mills",7342,6703,5932,5947,6013,5533,6049,5791,5323,5660,5766,6099,6341,6836
"08000","Colorado state total","7","CA5N","534","314","          Textile product mills",49487,55764,65744,69916,70701,73124,81212,84524,73569,69700,61733,63659,61948,64810
"08000","Colorado state total","7","CA5N","535","315","          Apparel manufacturing",45084,40475,42027,39895,49760,44139,34519,34123,28426,24973,26045,30532,34292,37270
"08000","Colorado state total","7","CA5N","536","316","          Leather and allied product manufacturing",45860,37347,31400,16536,12381,13917,13539,13352,8150,7183,7895,8674,7759,8168
"08000","Colorado state total","7","CA5N","537","322","          Paper manufacturing",168694,169817,190056,155303,170499,138559,124917,123045,113761,113170,103422,102995,102147,105992
"08000","Colorado state total","7","CA5N","538","323","          Printing and related support activities",457784,418009,391941,383925,390726,392279,388452,386433,317539,298668,286847,295448,295493,311918
"08000","Colorado state total","7","CA5N","539","324","          Petroleum and coal products manufacturing",95286,93858,107738,144966,200640,309960,207470,219042,159531,130978,133205,126640,116978,121776
"08000","Colorado state total","7","CA5N","541","325","          Chemical manufacturing",506195,497877,521104,543973,550749,556118,605610,704481,693596,702189,887841,878374,865489,916992
"08000","Colorado state total","7","CA5N","542","326","          Plastics and rubber products manufacturing",327339,294223,301655,299093,321143,313177,310675,293100,267705,310174,351843,356615,377751,479681
"08000","Colorado state total","7","CA5N","600","42","      Wholesale trade",6420167,6265601,6304307,6563190,6903157,7520212,8325183,8583180,7969376,7986018,8352342,8882167,9262570,9968305
"08000","Colorado state total","7","CA5N","700","44-45","      Retail trade",8136448,8254528,8367075,8545823,8875985,9228704,9542514,9337324,9060128,9158873,9330511,9739885,10038395,10555135
"08000","Colorado state total","7","CA5N","701","441","        Motor vehicle and parts dealers",1780801,1790809,1777100,1772700,1780932,1821293,1868163,1759455,1587200,1702960,1799087,1948229,2072992,2208075
"08000","Colorado state total","7","CA5N","702","442","        Furniture and home furnishings stores",420448,412843,405967,421923,439150,458778,454987,432514,360955,350031,361924,367715,390959,421996
"08000","Colorado state total","7","CA5N","703","443","        Electronics and appliance stores",325017,314927,305558,319898,351247,368160,393620,395311,383023,407385,397120,400706,393538,418545
"08000","Colorado state total","7","CA5N","704","444","        Building material and garden equipment and supplies dealers",770682,815527,816750,859024,907032,950536,948568,914914,825788,796750,770068,795161,834339,891159
"08000","Colorado state total","7","CA5N","705","445","        Food and beverage stores",1407287,1389716,1432710,1448769,1492999,1495529,1524208,1517800,1612926,1611659,1614519,1684791,1723875,1824464
"08000","Colorado state total","7","CA5N","706","446","        Health and personal care stores",296866,323440,347390,361649,384202,411821,436479,442055,452733,467935,488132,513199,549392,571195
"08000","Colorado state total","7","CA5N","707","447","        Gasoline stations",464769,443214,425716,418504,417412,463849,483012,462804,464058,488269,494858,536810,508076,523687
"08000","Colorado state total","7","CA5N","708","448","        Clothing and clothing accessories stores",435632,445994,458469,477776,497580,525580,527384,498992,455149,466319,482031,510687,531502,547334
"08000","Colorado state total","7","CA5N","709","451","        Sporting goods, hobby, musical instrument, and book stores",413581,395020,399817,411596,431891,466072,472463,460804,447066,448845,447066,443621,453313,481298
"08000","Colorado state total","7","CA5N","711","452","        General merchandise stores",930199,1011490,1081541,1131790,1214647,1252868,1359424,1403270,1430937,1382388,1416202,1417787,1418809,1434035
"08000","Colorado state total","7","CA5N","712","453","        Miscellaneous store retailers",570192,571572,582656,589896,605718,625258,645197,623254,626710,618592,614490,646169,655412,689999
"08000","Colorado state total","7","CA5N","713","454","        Nonstore retailers",320974,339976,333401,332298,353175,388960,429009,426151,413583,417740,445014,475010,506188,543348
"08000","Colorado state total","7","CA5N","800","48-49","      Transportation and warehousing",4005995,3897072,3814842,3958108,4006124,4317099,4452428,4525708,4333662,4371178,4702327,5357654,6382177,6876976
"08000","Colorado state total","7","CA5N","801","481","        Air transportation",1107137,1057161,953510,929644,862737,988899,968097,949943,855092,836385,854566,987334,1240148,1329338
"08000","Colorado state total","7","CA5N","802","482","        Rail transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",331910,367101,346275,359476
"08000","Colorado state total","7","CA5N","803","483","        Water transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",130,821,1798,"(D)"
"08000","Colorado state total","7","CA5N","804","484","        Truck transportation",1072246,1099971,1085170,1124872,1208315,1301442,1369191,1311740,1257306,1257548,1378997,1461912,1529571,1660353
"08000","Colorado state total","7","CA5N","805","485","        Transit and ground passenger transportation",230445,239120,228904,230975,243009,268371,274489,267918,257220,255029,270023,286309,307522,332066
"08000","Colorado state total","7","CA5N","806","486","        Pipeline transportation",231118,143615,129298,143834,146812,178476,202037,281594,301613,398166,518026,883724,1595754,1774978
"08000","Colorado state total","7","CA5N","807","487","        Scenic and sightseeing transportation",23562,21332,18211,16773,15196,17546,18450,19730,19791,22675,23944,26694,25471,27147
"08000","Colorado state total","7","CA5N","808","488","        Support activities for transportation",307790,319813,334445,392311,428035,465500,509880,536122,519992,511030,549432,524212,515138,530227
"08000","Colorado state total","7","CA5N","809","492","        Couriers and messengers",402825,396376,407238,435507,447071,438095,467722,"(D)",454985,"(D)",451665,474939,480993,"(D)"
"08000","Colorado state total","7","CA5N","811","493","        Warehousing and storage",363675,360062,393434,401969,359348,351302,341993,339460,348379,329994,323634,344608,339507,356044
"08000","Colorado state total","7","CA5N","900","51","      Information",9114280,7960096,8113400,8513608,8948974,8871841,8975668,9663175,9580823,9408702,9460291,9846295,10225385,10904146
"08000","Colorado state total","7","CA5N","901","511","        Publishing industries (except Internet)",2763396,2555112,2538470,2551486,2570883,2654400,2603800,2519367,2369938,2277754,2454254,2430420,2412862,2477455
"08000","Colorado state total","7","CA5N","902","512","        Motion picture and sound recording industries",580502,189162,171212,127545,119760,128991,136016,106764,165717,143738,149682,208284,231126,235333
