FIPS,clay_mean,ec_mean,ph_mean,sand_mean,soc_mean,clay_sd,ec_sd,ph_sd,sand_sd,soc_sd
02090,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02100,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02105,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02110,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02122,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02130,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02150,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02158,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02164,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02170,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02188,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02195,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02198,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02220,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02230,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02240,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02261,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02275,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02282,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA
02290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04001,15.6601711427838,7.1575578300321645,75.73247836596026,56.63307255909629,17.022264067078876,5.868498452996606,10.113310503407748,7.235797974680991,14.725936380419517,17.416520989908687
04003,24.883787231689183,8.954167109410973,71.52115199272221,49.30407492538593,12.752258928055449,8.960993545739319,14.32343818878891,5.372337179010446,11.582519619780772,8.235556900654416
04005,15.649029022892565,7.871987865350822,75.04778691662153,54.54858595234883,15.707081232639288,7.419747016700752,8.696732443153609,7.204811740977986,18.22500395265389,12.8698183191386
04007,21.982785331010483,3.9822681208002004,66.36126241446372,46.52718474700071,18.37915399650275,5.0966714941705105,4.357951929392268,2.9207720452592913,8.605290254040282,7.015048765773893
04009,21.28493627972829,5.966673686120542,71.36417231899173,48.452595796817604,13.864859420870085,6.161958298850544,6.920948725564062,5.0446945818176525,10.803478799784738,8.81003020187329
04011,24.34861900163454,5.113993503643227,68.7821943806932,42.110757866486075,22.89854772564807,4.431067057705912,6.304982125083114,5.0416080697878165,6.24456873777005,15.770549707503529
04012,17.495668710697363,60.80792387041811,82.08793655402022,56.00455504753037,5.806850695282524,8.216567240955904,51.107223729189116,2.395472941244654,12.055549296076757,2.6275332871013943
04013,15.350461981586834,27.843066050413878,79.00789099378474,55.238322079148055,7.5054723008068525,5.6502249324198575,35.00307085934255,5.286496925902134,10.5969356870777,4.041656510561395
04015,12.152473325521422,16.815635153664136,77.94836912379606,61.1666171436962,9.521060076758678,3.8614367664289246,36.106307514899186,3.917671547615027,8.541314792728722,5.6359522241398485
04017,16.00394094823272,6.863938946530499,77.75496643269508,59.50243618022458,10.935494370018535,6.95984254993121,6.275502896337591,5.7513635863493855,13.865688914891534,6.795996431181113
04019,22.850628128646406,13.25717494489878,76.3179214085707,52.434230443486946,8.951824949024006,6.483638924132464,18.743280134637743,5.546871335280788,7.492593108251871,4.735107332289992
04021,15.792936583091318,10.30060717092027,75.78315622382574,55.12124493784378,8.927392057703544,5.2596470544403875,8.431488555668183,5.6334358478823905,9.124905348532407,3.830314190351695
04023,23.9485319376175,7.414392694976547,64.62872168335322,53.58946092974161,15.586828348187797,5.899203077886035,13.518125012276636,3.78248680480963,6.4210729156651745,7.205848051061487
04025,18.064752513396456,3.912516440835587,70.48122688472031,51.00407375959396,13.874583479011623,5.6364417834717,3.3745519569071325,4.133002904194212,10.89781223366538,5.356807276676653
