geoid,elevation_mean,tri_mean,elevation_sd,tri_sd,elevation_min,tri_min,elevation_q25,tri_q25,elevation_median,tri_median,elevation_q75,tri_q75,elevation_max,tri_max
37185,93.0623138832546,3.02345209527663,19.0293108469527,1.1239877184311,45.2166366874845,0,79.3328580441744,2.30319062321517,92.893676137373,2.95841596117911,106.657126805229,3.68006031965602,145.168730344833,9.38051131281382
37187,2.83058576885089,0.265075807388821,3.77828154845932,1.50852208098503,-164.1801967091,0,1.20889213907337,2.22044604925031e-16,3,0.074293939179292,4,0.346246031163625,114.479869232245,161.454542305153
37189,1011.73357380662,20.1401373340283,180.124160385162,9.31669795022055,424.89498784115,0.634785892282764,913.619144490496,13.0279534665435,1006.50243224819,18.9892623655017,1114.07739712151,26.0308779126907,1795.36687091246,63.0195428118951
37191,36.6663896653574,1.02602089479996,9.63039273436277,0.863424636509473,10.7968681685425,0,31.1178932642459,0.403675740203417,37.5665751774991,0.779150517236201,43.0013171169248,1.44183333593013,58,11.1659881561662
37193,454.613708891213,13.07497546042,141.546777593269,9.40560694388277,266.931976835143,0.069063426932658,357.904108663826,5.88903994649562,402.74648394179,9.70061827626126,523.232630380391,18.4236169744574,1226.30076357489,65.4189427389321
37195,39.4102805786642,1.06065169442421,12.3644751940471,0.878255887666935,4.85731072882314,0,32.3731259079407,0.457906627053959,37,0.912657824972968,43.9391812098695,1.47657174585539,95.6430968889033,26.3850357436181
37197,289.151583795776,5.00023331374309,36.6155667092889,2.61849780959582,210.174270252644,0.00747648670236956,263.405072750333,3.46607983670118,288.751437775125,4.55335433556798,312.366888497336,5.92847162998889,528.517777446908,40.8317029015245
37199,1018.41471851605,25.5683343640503,257.560008329001,11.9009151937926,545.994915486815,0.370799731782867,827.173198119591,15.9328199351182,947.425292316276,25.0739940891693,1143.65915566775,33.9138277995977,2008.92174771037,80.4441690804628
38001,802.070185570396,2.22351063230135,43.4650954024405,1.53744145638617,689.844820988025,0,769.205595199851,1.16278315708315,800.924316409593,1.84566770091472,833.460504651255,2.85528057169179,943.277500028795,21.1540473952692
38003,423.113924700027,1.12719266419886,26.9855926530646,1.43513766306129,347.867222113862,0,408.308825969975,0.428762604241934,433.015252054516,0.700645347050276,443.468269942269,1.20918770793323,476.520279202962,15.8923765953299
38005,473.396301848399,1.26369684935726,19.8155085313251,1.23117540711973,429.002268152688,0,456.958351488032,0.497760631564319,475.011969462446,0.913356378681229,489.66185177882,1.613316003721,567.532366340771,19.5116104822687
38007,781.629903570667,5.44724490427445,48.2949658956318,4.0606758957949,627.007576778276,0,749.844249411571,2.22586644931554,786.885849538531,4.39826030526736,815.597157647006,7.73200973430658,1024.86599669129,40.6115253430576
38009,482.65992316767,0.78521037556944,62.2585920507142,1.10488112448979,427.9860627435,0,451.963575383611,0.266167605001776,460,0.449074240585325,480.330375111149,0.792153227969649,769.075759845779,32.6892735620742
