"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000"
"13000","Georgia state total","5","CA5","622","53","        General merchandise stores",288137,318933,349793,400568,458348,500597,428472,373682,406332,443622,483756,515414,558963,585759,625763,785896,842505,922276,969045,1019150,1063038,1121589,1167451,1202052,1240815,1289443,1359223,1437493,1525031,1654720,1791203,1977286
"13000","Georgia state total","5","CA5","623","54","        Food stores",191210,210351,228063,259127,290681,334823,376086,426431,471038,547872,592603,670765,737158,772218,825778,899824,958496,1023991,1093801,1162288,1200265,1221148,1274411,1362318,1469863,1546705,1704013,1884471,1995552,2122657,2222120,2320830
"13000","Georgia state total","5","CA5","624","55","        Automotive dealers and service stations",296142,312116,351406,418714,476072,480555,470837,527727,584791,635608,686011,665281,694645,719642,827791,1012792,1181261,1262021,1363227,1494149,1448651,1449955,1438908,1470217,1667994,1880950,2082378,2284718,2406260,2675118,2930028,2952089
"13000","Georgia state total","5","CA5","625","56","        Apparel and accessory stores",75543,79507,88812,99618,107232,111152,117415,130228,150828,169942,177944,188817,203586,216111,240487,277808,292673,320426,343410,365244,374226,382596,398866,425208,479811,517327,541395,585308,613886,666132,687506,710276
"13000","Georgia state total","5","CA5","626","57","        Home furniture and furnishings stores",74647,76846,88215,103393,118993,118593,116062,134337,144815,165518,171679,180802,192772,207599,252470,292028,356361,396677,426890,459384,496619,497340,479049,500248,567128,661727,735032,827389,924696,1022132,1126024,1104639
"13000","Georgia state total","5","CA5","627","58","        Eating and drinking places",173419,195322,218621,241497,286820,315130,358934,414330,475852,570133,657468,762758,880770,983449,1122291,1262606,1475772,1653067,1854863,2025328,2123836,2237908,2369040,2563293,2804047,3078004,3308214,3571756,3805007,4114515,4340522,4554152
"13000","Georgia state total","5","CA5","628","59","        Miscellaneous retail",190960,208817,221871,244938,265812,292665,363786,508491,543512,606549,658767,636425,681004,668681,774451,847798,896490,1021157,1055428,1130543,1173693,1118893,1094006,1160835,1227062,1337220,1437757,1517750,1647350,1796520,2031212,2373421
"13000","Georgia state total","5","CA5","700","H","      Finance, insurance, and real estate",624143,698153,794743,916342,1037506,1105548,1157829,1307254,1420115,1638383,1842646,2059544,2270579,2415756,2837784,3126204,3561263,4125814,4654258,5169967,5307031,5551996,6131192,7010146,7610753,7838349,8679831,9674836,10838364,12692818,13111350,14411594
"13000","Georgia state total","5","CA5","710","60, 61","        Depository and nondepository institutions",219017,252360,279491,309065,359343,404382,429139,460991,489191,532370,596518,672965,750086,849044,953170,1072892,1235533,1451891,1622846,1761666,1877355,1939790,2006764,2174773,2385896,2498822,2642116,2852565,3166925,3620578,3682879,3868709
"13000","Georgia state total","5","CA5","730","62-65, 67","        Other finance, insurance, and real estate",405126,445793,515252,607277,678163,701166,728690,846263,930924,1106013,1246128,1386579,1520493,1566712,1884614,2053312,2325730,2673923,3031412,3408301,3429676,3612206,4124428,4835373,5224857,5339527,6037715,6822271,7671439,9072240,9428471,10542885
